h,m,winner,best_profit_ratio
0.008357275507974656,0.0009751109696269924,ft_quality,29716.80025125628
0.008357275507974656,0.0013001479595026566,ft_quality,29539.960301507537
0.008357275507974656,0.0016251849493783208,ft_quality,29363.120351758793
0.008357275507974656,0.0019502219392539847,ft_quality,29186.28040201005
0.008357275507974656,0.002275258929129649,ft_quality,29009.440452261304
0.008357275507974656,0.002600295919005313,ft_quality,28832.600502512563
0.008357275507974656,0.002925332908880977,ft_quality,28655.76055276382
0.008357275507974656,0.0032503698987566415,ft_quality,28478.920603015074
0.008357275507974656,0.0035754068886323055,ft_quality,28302.08065326633
0.008357275507974656,0.0039004438785079695,ft_quality,28125.240703517586
0.008357275507974656,0.0042254808683836334,ft_quality,27948.400753768845
0.008357275507974656,0.004550517858259298,ft_quality,27771.5608040201
0.008357275507974656,0.004875554848134962,ft_quality,27594.720854271356
0.008357275507974656,0.005200591838010626,ft_quality,27417.88090452261
0.008357275507974656,0.00552562882788629,ft_quality,27241.040954773867
0.008357275507974656,0.005850665817761954,ft_quality,27064.201005025127
0.008357275507974656,0.006175702807637619,ft_quality,26887.361055276382
0.008357275507974656,0.006500739797513283,ft_quality,26710.521105527638
0.008357275507974656,0.006825776787388947,ft_quality,26533.681155778893
0.008357275507974656,0.007150813777264611,ft_quality,26356.84120603015
0.008357275507974656,0.007475850767140275,ft_quality,26180.001256281404
0.008357275507974656,0.007800887757015939,ft_quality,26003.161306532664
0.008357275507974656,0.008125924746891604,ft_quality,25826.32135678392
0.008357275507974656,0.008450961736767267,ft_quality,25649.481407035175
0.008357275507974656,0.008775998726642932,ft_quality,25472.64145728643
0.008357275507974656,0.009101035716518597,ft_quality,25295.801507537686
0.008357275507974656,0.00942607270639426,ft_quality,25118.96155778894
0.008357275507974656,0.009751109696269925,ft_quality,24942.1216080402
0.008357275507974656,0.010076146686145588,ft_quality,24765.281658291457
0.008357275507974656,0.010401183676021252,ft_quality,24588.441708542712
0.008357275507974656,0.010726220665896917,ft_quality,24411.601758793968
0.008357275507974656,0.01105125765577258,ft_quality,24234.761809045223
0.008357275507974656,0.011376294645648245,ft_quality,24057.921859296483
0.008357275507974656,0.011701331635523908,ft_quality,23881.081909547738
0.008357275507974656,0.012026368625399573,ft_quality,23704.241959798994
0.008357275507974656,0.012351405615275238,ft_quality,23527.40201005025
0.008357275507974656,0.012676442605150901,ft_quality,23350.562060301505
0.008357275507974656,0.013001479595026566,ft_quality,23173.722110552764
0.008357275507974656,0.01332651658490223,ft_quality,22996.88216080402
0.008357275507974656,0.013651553574777894,ft_quality,22820.042211055275
0.008357275507974656,0.013976590564653559,ft_quality,22643.20226130653
0.008357275507974656,0.014301627554529222,ft_quality,22466.362311557787
0.008357275507974656,0.014626664544404887,ft_quality,22289.522361809046
0.008357275507974656,0.01495170153428055,ft_quality,22112.6824120603
0.008357275507974656,0.015276738524156215,ft_quality,21935.842462311557
0.008357275507974656,0.015601775514031878,ft_quality,21759.002512562816
0.008357275507974656,0.015926812503907543,ft_quality,21582.16256281407
0.008357275507974656,0.016251849493783208,ft_quality,21405.322613065327
0.008357275507974656,0.016576886483658872,ft_quality,21228.48266331658
0.008357275507974656,0.016901923473534534,ft_quality,21051.64271356784
0.008357275507974656,0.0172269604634102,ft_quality,20874.802763819094
0.008357275507974656,0.017551997453285863,ft_quality,20697.96281407035
0.008357275507974656,0.01787703444316153,ft_quality,20521.12286432161
0.008357275507974656,0.018202071433037193,ft_quality,20344.28291457286
0.008357275507974656,0.018527108422912855,ft_quality,20167.44296482412
0.008357275507974656,0.01885214541278852,ft_quality,19990.603015075376
0.008357275507974656,0.019177182402664184,ft_quality,19813.76306532663
0.008357275507974656,0.01950221939253985,ft_quality,19636.92311557789
0.008357275507974656,0.019827256382415514,ft_quality,19460.083165829143
